Title,Release time,Age rating,Runtime,Language,IMDb Rating,IMDb Votes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Win,Nomination,Age rating quantification
Society of the Snow: Who Were We on the Mountain?,2024-01-24,PG-13,37.0,Spanish,7.2,748.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
The Room Next Door,2024-10-18,PG-13,107.0,English,7.0,3278.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,4.0,3
Sleeping Dogs,2024-03-22,R,112.0,English,6.1,14275.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
It's What's Inside,2024-10-04,R,104.0,English,6.6,24945.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,4
¡Casa Bonita Mi Amor!,2024-10-02,R,88.0,English,7.9,168.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Asphalt City,2024-03-29,R,120.0,English,6.1,5447.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Fly Me to the Moon,2024-07-12,PG-13,132.0,English,6.6,28083.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
MaXXXine,2024-07-05,R,104.0,English,6.4,47102.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Race for Glory: Audi vs. Lancia,2024-01-05,R,109.0,"English, Italian, German, French, Greek",5.8,3786.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,4
In Her Place,2024-10-11,PG-13,96.0,Spanish,6.1,23.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Sixty Minutes,2024-01-19,R,89.0,"German, English, Serbian",5.7,4604.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Subject 101,2024-03-19,R,86.0,"English, German, Arabic",3.8,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,4
Love on the Danube Kissing Stars,2024-09-26,G,84.0,English,6.7,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
A Whitewater Romance,2024-05-11,G,84.0,"English, Japanese",5.4,482.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Civil Christmas,2024-07-02,PG,70.0,English,6.1,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2
The Daughter I Gave Away,2024-01-01,NC-17,87.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,5
Deadzone,2024-09-24,R,80.0,English,6.1,12430.665799739922,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Crypt of Evil,2023-12-30,NC-17,80.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
Prepare to Die,2024-01-12,R,93.0,English,4.8,157.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
God Dam,2024-07-07,NC-17,60.0,English,6.1,12430.665799739922,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
True Dark,2024-04-02,R,110.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,4
Baii Ga,2024-07-12,PG-13,132.0,Marathi,6.1,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Pop the Pickel,2024-04-14,NC-17,80.0,English,6.1,12430.665799739922,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,5
Coyote Woman,2024-05-01,R,110.0,English,6.1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,4
Dream Lock,2024-01-01,PG,100.0,Hindi,6.1,12430.665799739922,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2
Restoring Grace,2024-02-01,R,60.0,English,6.1,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
One Way Ticket: The Story of Greg Lutzka,2023-10-19,PG-13,118.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Pastor's Kid,2024-03-15,R,91.0,English,6.1,30.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
You Were My First Boyfriend,2023-11-08,PG,97.0,"Spanish, English",6.0,185.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Wildfire: The Legend of the Cherokee Ghost Horse,2024-04-19,G,105.0,"English, Cherokee",6.1,14.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Rain for Christmas,2024-01-01,PG,91.0,English,6.1,12430.665799739922,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2
The Epidemic,2024-01-31,NC-17,95.0,English,6.1,37.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
Ship of the Damned,2024-04-01,PG-13,88.0,English,2.8,242.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Ramy Youssef: More Feelings,2024-03-23,R,55.0,English,7.0,585.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Glitter & Doom,2023-03-08,R,116.0,English,7.3,74.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,4
Federer: Twelve Final Days,2024-06-20,R,88.0,English,7.3,3558.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,4
The Great Lillian Hall,2024-05-31,PG-13,111.0,English,7.4,1433.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Dawgz Life,2024-05-25,NC-17,143.0,English,6.1,12430.665799739922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5
The Neon Highway,2024-03-15,PG-13,113.0,English,6.1,426.0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,3
The Greatest Love Story Never Told,2024-02-27,R,87.0,English,5.0,1427.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
City Hunter,2024-04-25,R,105.0,Japanese,6.3,4835.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Get Close 2,2024-06-11,R,69.0,English,6.1,17.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Dandelion,2024-03-10,R,113.0,English,5.3,327.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
I Used to Be Funny,2024-06-18,R,106.0,English,6.4,2404.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
This Is Me... Now,2024-02-16,PG-13,66.0,English,4.1,6788.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Power,2024-05-17,R,88.0,English,6.0,744.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Einstein and the Bomb,2024-02-16,PG-13,77.0,English,6.2,3666.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Out Come the Wolves,2024-09-05,R,87.0,English,4.6,767.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
9 Windows,2024-11-14,R,83.0,English,6.1,12430.665799739922,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
A Greek Recipe for Romance,2024-06-06,G,85.0,"English, Greek",6.4,610.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Take My Hand,2024-08-30,PG,102.0,English,7.1,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2
TikTok Star Murders,2024-06-25,R,90.0,English,6.5,343.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Empire Waist,2024-09-27,PG-13,94.0,English,8.7,66.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Ali Wong: Single Lady,2024-10-08,R,59.0,English,6.5,283.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Dominic Bane,2023-04-18,R,150.0,English,6.1,22.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,6.0,4
Lover of Men: The Untold History of Abraham Lincoln,2024-09-06,R,111.0,English,6.1,12430.665799739922,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Strangers,2024-09-17,R,106.0,English,6.1,210.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Lady Scorpions,2024-09-03,R,96.0,English,3.7,308.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Sweet Bobby: My Catfish Nightmare,2024-10-16,PG-13,82.0,English,6.2,3272.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Aurora Teagarden Mysteries: Death at the Diner,2024-10-10,PG,84.0,English,6.1,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2
Skelly,2024-05-07,G,85.0,English,6.8,34.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Spaceman,2024-03-01,R,107.0,English,5.7,38634.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,4
Imamdasta,2024-02-16,PG-13,143.0,Hindi,7.7,1528.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Turtles All the Way Down,2024-05-02,PG-13,109.0,English,6.6,5764.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.0,2.0,3
Aftermath,2024-01-30,R,78.0,English,4.2,3385.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,22.0,8.0,4
The Painter,2024-01-09,R,100.0,English,4.7,1666.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Killer Body Count,2024-05-17,R,109.0,English,4.8,476.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
The Disappearance of Shere Hite,2024-01-12,R,118.0,"French, English",7.4,539.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,11.0,4
A Hero's Journey: The Making of Percy Jackson and the Olympians,2024-01-30,PG,50.0,English,7.6,228.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Hard Home,2024-06-25,R,83.0,English,4.0,421.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Monsters: 103 Mercies Dragon Damnation,2024-01-22,R,26.0,"English, Japanese",7.7,2090.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
